Depth,Well,Formation,GR,NPHI,RHOB,DTCO,DTSM,Environment
5111,K-1,Nome Fm,109.9815,28.5806,2.7329,79.793,150.7439,5
5111.5,K-1,Nome Fm,95.9218,27.4195,2.6858,78.7464,148.9957,5
5112,K-1,Nome Fm,93.5815,25.4489,2.6796,76.4135,141.7296,5
5112.5,K-1,Nome Fm,114.0542,23.4783,2.6734,75.2137,141.1767,5
5113,K-1,Nome Fm,67.9568,8.792,2.6717,77.1982,145.1078,5
5113.5,K-1,Nome Fm,42.266,7.0641,2.697,70.3053,129.0597,5
5114,K-1,Nome Fm,37.5597,13.7154,2.6716,57.4829,104.1662,5
5114.5,K-1,Nome Fm,74.5416,16.0699,2.6841,57.8498,99.7025,5
5115,K-1,Nome Fm,91.4696,19.0336,2.6703,62.6996,107.1872,5
5115.5,K-1,Nome Fm,79.9093,24.6773,2.701,65.1109,113.0693,5
5116,K-1,Nome Fm,96.4996,25.4958,2.6633,70.4951,127.5858,5
5116.5,K-1,Nome Fm,81.6136,25.3361,2.6853,74.8417,136.4557,5
5117,K-1,Nome Fm,89.1722,27.4866,2.6955,73.6011,133.8744,5
5117.5,K-1,Nome Fm,105.1673,27.4349,2.7145,74.7595,136.4519,5
5118,K-1,Nome Fm,107.0785,15.7081,2.6864,77.7277,144.4091,5
5118.5,K-1,Nome Fm,74.7087,18.5153,2.6832,69.1412,128.2032,5
5119,K-1,Nome Fm,77.7888,20.1379,2.6748,63.7963,113.2938,5
5119.5,K-1,Nome Fm,83.8291,21.3992,2.6632,65.7292,115.8491,5
5120,K-1,Nome Fm,88.006,15.5252,2.6636,66.5469,118.434,5
5120.5,K-1,Nome Fm,67.6075,9.3329,2.718,67.0425,125.5598,5
5121,K-1,Nome Fm,44.0283,5.2325,2.7038,64.0126,121.0466,5
5121.5,K-1,Nome Fm,15.0517,7.158,2.682,51.3297,98.3833,5
5122,K-1,Nome Fm,34.0927,9.0834,2.6601,51.5192,99.1832,5
5122.5,K-1,Nome Fm,75.2378,6.2443,2.6902,65.0926,113.8445,5
5123,K-1,Nome Fm,47.4527,8.1772,2.7223,59.8579,108.3734,5
5123.5,K-1,Nome Fm,78.5865,19.6617,2.6734,53.4188,95.6068,5
5124,K-1,Nome Fm,109.4141,25.8377,2.6695,68.5312,124.7532,5
5124.5,K-1,Nome Fm,110.0163,29.2244,2.6423,76.3521,139.5278,5
5125,K-1,Nome Fm,125.3088,29.761,2.6386,79.5646,149.4114,5
5125.5,K-1,Nome Fm,77.5291,26.118,2.6939,84.5122,161.26,5
5126,K-1,Nome Fm,94.8889,20.6119,2.7055,76.2207,138.3128,5
5126.5,K-1,Nome Fm,75.5625,12.2067,2.69,74.6028,134.6251,5
5127,K-1,Nome Fm,69.107,13.374,2.6932,61.887,113.3374,5
5127.5,K-1,Nome Fm,52.2624,10.0753,2.6871,64.2288,115.2541,5
5128,K-1,Nome Fm,38.971,9.8828,2.681,63.5125,112.6119,5
5128.5,K-1,Nome Fm,57.5346,22.726,2.6668,58.1639,104.2655,5
5129,K-1,Nome Fm,86.4048,24.5413,2.679,63.571,117.2795,5
5129.5,K-1,Nome Fm,82.3321,25.39,2.684,71.7034,133.3387,5
5130,K-1,Nome Fm,101.1724,30.3596,2.6836,71.9961,132.9018,5
5130.5,K-1,Nome Fm,102.5296,28.712,2.6642,80.5386,157.841,5
5131,K-1,Nome Fm,108.3507,27.5829,2.6819,80.883,152.5988,5
5131.5,K-1,Nome Fm,96.8889,23.3897,2.7471,81.7825,153.6401,5
5132,K-1,Nome Fm,84.9905,21.9964,2.6748,76.8406,141.9668,5
5132.5,K-1,Nome Fm,79.6153,24.0586,2.6916,68.8884,124.4266,5
5133,K-1,Nome Fm,109.4054,30.5996,2.6567,70.1255,132.7786,5
5133.5,K-1,Nome Fm,113.4346,30.8827,2.6555,80.9046,163.7026,5
5134,K-1,Nome Fm,99.6937,32.2553,2.638,87.3641,172.6252,5
5134.5,K-1,Nome Fm,105.7831,28.6862,2.6679,87.3106,173.0013,5
5135,K-1,Nome Fm,98.9753,27.8401,2.6781,81.6866,148.194,5
5135.5,K-1,Nome Fm,102.9525,29.5395,2.6648,77.1656,144.9984,5
5136,K-1,Nome Fm,99.239,30.2067,2.685,79.0403,149.507,5
5136.5,K-1,Nome Fm,108.66,23.1677,2.7042,78.3408,145.5329,5
5137,K-1,Nome Fm,87.0323,17.7404,2.6817,74.1935,137.5074,5
5137.5,K-1,Nome Fm,75.738,14.9644,2.6895,65.9496,123.6756,5
5138,K-1,Nome Fm,69.5663,21.0267,2.6683,65.4659,133.5945,5
5138.5,K-1,Nome Fm,100.4173,26.7548,2.6807,79.1223,147.6462,5
5139,K-1,Nome Fm,87.3157,23.0051,2.6712,76.3722,140.127,5
5139.5,K-1,Nome Fm,70.0282,18.0194,2.6696,70.1295,127.8269,5
5140,K-1,Nome Fm,93.1322,20.7884,2.651,71.1362,129.348,5
5140.5,K-1,Nome Fm,84.765,20.2592,2.6678,74.0296,133.7933,5
5141,K-1,Nome Fm,64.8774,19.73,2.6846,68.6358,125.8466,5
5141.5,K-1,Nome Fm,83.9749,22.4409,2.6763,72.517,133.309,5
5142,K-1,Nome Fm,64.9659,18.4683,2.6874,69.0638,128.3967,5
5142.5,K-1,Nome Fm,45.3342,12.835,2.7133,59.6301,112.0885,5
5143,K-1,Nome Fm,84.8372,17.1728,2.6963,66.4412,122.8487,5
5143.5,K-1,Nome Fm,81.6614,22.7202,2.6681,71.6725,135.4768,5
5144,K-1,Nome Fm,98.2508,26.8901,2.6575,75.9249,145.6852,5
5144.5,K-1,Nome Fm,95.8563,25.8776,2.6682,79.0076,150.6608,5
5145,K-1,Nome Fm,97.9037,25.8961,2.6951,77.5648,146.7775,5
5145.5,K-1,Nome Fm,106.4012,26.4882,2.637,78.7387,148.0151,5
5146,K-1,Nome Fm,57.3591,21.5535,2.7273,69.6294,125.4388,5
5146.5,K-1,Nome Fm,27.2114,4.9866,2.7193,51.7402,93.931,5
5147,K-1,Nome Fm,57.035,5.5727,2.6955,53.2945,96.2908,5
5147.5,K-1,Nome Fm,61.1306,9.376,2.712,58.0811,100.7492,5
5148,K-1,Nome Fm,71.9747,12.3142,2.6778,57.2106,103.4959,5
5148.5,K-1,Nome Fm,61.8342,13.4463,2.702,60.4163,106.5359,5
5149,K-1,Nome Fm,69.7155,12.8389,2.6853,60.6994,106.6046,5
5149.5,K-1,Nome Fm,69.7939,15.7648,2.6885,63.1169,111.5463,5
5150,K-1,Nome Fm,69.8486,19.4739,2.7106,62.5405,112.8543,5
5150.5,K-1,Nome Fm,88.0687,24.0836,2.6994,64.2868,116.3459,5
5151,K-1,Nome Fm,103.7438,24.1211,2.6902,68.9653,127.1412,5
5151.5,K-1,Nome Fm,96.3143,25.2357,2.6856,69.3503,127.7036,5
5152,K-1,Nome Fm,105.164,23.7992,2.655,71.1745,130.2328,5
5152.5,K-1,Nome Fm,98.444,24.9392,2.6817,73.252,134.9256,5
5153,K-1,Nome Fm,98.6101,26.5642,2.6769,72.4567,133.3134,5
5153.5,K-1,Nome Fm,109.5683,25.24,2.6708,71.4881,129.6364,5
5154,K-1,Nome Fm,98.6794,24.1112,2.6838,73.005,134.7092,5
5154.5,K-1,Nome Fm,95.9759,23.063,2.6819,72.649,133.2098,5
5155,K-1,Nome Fm,107.5252,22.1141,2.68,71.748,131.7643,5
5155.5,K-1,Nome Fm,89.7075,20.8782,2.6941,69.1413,124.4412,5
5156,K-1,Nome Fm,93.2152,23.1421,2.6831,66.3039,118.4391,5
5156.5,K-1,Nome Fm,104.9916,25.0635,2.686,68.5643,123.6529,5
5157,K-1,Nome Fm,104.1462,24.7103,2.7003,71.3757,131.9631,5
5157.5,K-1,Nome Fm,98.4585,17.8056,2.7133,73.36,140.2759,5
5158,K-1,Nome Fm,70.5835,18.4041,2.7036,65.2213,121.3336,5
5158.5,K-1,Nome Fm,67.0205,12.321,2.6692,63.5549,117.4661,5
5159,K-1,Nome Fm,92.6097,27.7884,2.6719,67.7812,136.4615,5
5159.5,K-1,Nome Fm,100.4187,27.803,2.6683,78.42,149.0124,5
5160,K-1,Nome Fm,105.2093,27.8175,2.6647,76.3976,142.384,5
5160.5,K-1,Nome Fm,105.4342,28.3207,2.6793,74.9107,141.7573,5
5161,K-1,Nome Fm,93.7036,27.0367,2.6841,74.3335,141.0768,5
5161.5,K-1,Nome Fm,104.6835,29.0041,2.6731,76.8364,149.0213,5
5162,K-1,Nome Fm,102.9866,30.0749,2.6713,78.4202,152.7821,5
5162.5,K-1,Nome Fm,113.6712,29.1132,2.6682,76.8216,148.0728,5
5163,K-1,Nome Fm,115.9645,29.9917,2.6645,77.303,151.0155,5
5163.5,K-1,Nome Fm,127.0774,31.8132,2.6719,79.4921,158.2537,5
5164,K-1,Nome Fm,123.5459,33.1464,2.6588,81.0478,162.1729,5
5164.5,K-1,Nome Fm,111.2296,32.3485,2.6623,82.51,164.1513,5
5165,K-1,Nome Fm,117.3131,31.7908,2.6507,82.4761,162.248,5
5165.5,K-1,Nome Fm,94.078,30.3951,2.7139,82.4211,160.981,5
5166,K-1,Nome Fm,51.593,16.1393,2.6964,75.1748,141.984,5
5166.5,K-1,Nome Fm,74.8227,14.0139,2.691,64.8816,119.52,5
5167,K-1,Nome Fm,75.3111,18.1217,2.6881,66.7796,123.895,5
5167.5,K-1,Nome Fm,52.6716,15.6894,2.7127,64.632,121.1282,5
5168,K-1,Nome Fm,108.8707,18.3754,2.6694,66.03,126.4998,5
5168.5,K-1,Nome Fm,91.3802,28.2805,2.6672,77.4137,159.3105,5
5169,K-1,Nome Fm,85.4558,26.5369,2.7005,80.231,153.8454,5
5169.5,K-1,Nome Fm,77.3494,19.7884,2.6818,66.8132,124.7465,5
5170,K-1,Nome Fm,90.8456,21.6794,2.6723,70.8287,132.4449,5
5170.5,K-1,Nome Fm,94.2068,21.9966,2.6723,71.7532,135.7245,5
5171,K-1,Nome Fm,96.5368,24.5166,2.683,74.5492,141.4473,5
5171.5,K-1,Nome Fm,113.9682,26.0942,2.677,77.7346,149.7472,5
5172,K-1,Nome Fm,66.1996,26.6497,2.6677,77.0712,146.9143,5
5172.5,K-1,Nome Fm,85.2455,18.2428,2.6901,65.8865,120.6041,5
5173,K-1,Nome Fm,77.5451,17.2021,2.6922,64.8953,116.9166,5
5173.5,K-1,Nome Fm,88.8168,19.4572,2.6881,66.4381,120.8197,5
5174,K-1,Nome Fm,89.9092,20.3577,2.6765,69.6031,128.4302,5
5174.5,K-1,Nome Fm,89.1899,24.3947,2.6763,72.6855,134.9814,5
5175,K-1,Nome Fm,88.5173,23.6165,2.6781,72.8027,134.3814,5
5175.5,K-1,Nome Fm,85.6414,22.2334,2.7054,69.7399,124.9972,5
5176,K-1,Nome Fm,75.2269,17.6129,2.6775,66.7682,121.6637,5
5176.5,K-1,Nome Fm,68.1047,15.7388,2.6721,64.4582,115.4988,5
5177,K-1,Nome Fm,82.9106,17.4105,2.6729,66.6164,119.5194,5
5177.5,K-1,Nome Fm,82.125,18.6704,2.6835,66.3921,119.4807,5
5178,K-1,Nome Fm,93.0642,20.2693,2.6655,68.9982,124.9231,5
5178.5,K-1,Nome Fm,102.0094,22.4122,2.6706,74.5053,138.6444,5
5179,K-1,Nome Fm,99.9596,25.5539,2.6838,76.8514,145.9353,5
5179.5,K-1,Nome Fm,81.0393,25.2974,2.6719,73.3045,136.5032,5
5180,K-1,Nome Fm,56.099,15.8301,2.6827,64.8058,119.7362,5
5180.5,K-1,Nome Fm,120.0513,15.2055,2.6902,75.4712,154.0961,5
5181,K-1,Nome Fm,123.2414,32.7034,2.6338,86.2824,166.8205,5
5181.5,K-1,Nome Fm,70.8984,27.9849,2.682,77.4022,146.9102,5
5182,K-1,Nome Fm,47.4699,11.8273,2.6794,61.1343,116.8505,5
5182.5,K-1,Nome Fm,38.4555,6.9635,2.7165,56.7954,102.7476,5
5183,K-1,Nome Fm,47.5578,7.0954,2.6975,54.7898,97.0239,5
5183.5,K-1,Nome Fm,49.5772,7.8055,2.6767,55.6051,98.0255,5
5184,K-1,Nome Fm,59.4122,9.8143,2.6812,57.8778,103.1286,5
5184.5,K-1,Nome Fm,68.165,12.5812,2.6818,59.7189,106.7371,5
5185,K-1,Nome Fm,70.6199,28.6152,2.6906,63.1682,114.0739,5
5185.5,K-1,Nome Fm,70.8453,28.3785,2.6776,66.2263,119.2291,5
5186,K-1,Nome Fm,105.859,21.697,2.6968,72.134,133.8211,5
5186.5,K-1,Nome Fm,108.0007,23.3662,2.6744,76.8846,145.7854,5
5187,K-1,Nome Fm,128.4578,29.6077,2.6591,79.0422,151.4223,5
5187.5,K-1,Nome Fm,83.9871,27.9216,2.6393,77.07,144.0082,5
5188,K-1,Nome Fm,104.7498,19.8481,2.7021,71.7179,133.2613,5
5188.5,K-1,Nome Fm,105.8966,9.9598,2.6801,69.471,129.935,5
5189,K-1,Nome Fm,120.7149,12.8613,2.6728,76.1123,146.8943,5
5189.5,K-1,Nome Fm,52.7464,14.9142,2.6701,81.9659,159.2312,5
5190,K-1,Nome Fm,46.8721,17.3347,2.6847,66.8416,127.1046,5
5190.5,K-1,Nome Fm,59.2656,20.2366,2.6692,58.9935,108.9755,5
5191,K-1,Nome Fm,74.0048,23.9571,2.6636,64.4753,117.8701,5
5191.5,K-1,Nome Fm,67.6596,24.5456,2.663,66.5686,121.8256,5
5192,K-1,Nome Fm,86.2807,26.3129,2.6544,67.6658,125.1951,5
5192.5,K-1,Nome Fm,97.0816,28.7249,2.6513,73.4552,136.6533,5
5193,K-1,Nome Fm,94.3688,27.2638,2.6567,75.2731,141.7196,5
5193.5,K-1,Nome Fm,97.4129,16.8205,2.694,76.6504,145.0068,5
5194,K-1,Nome Fm,101.8922,12.2687,2.7029,79.3163,152.0693,5
5194.5,K-1,Nome Fm,112.3292,18.6618,2.6547,83.0101,159.8926,5
5195,K-1,Nome Fm,72.6642,17.8781,2.6592,78.4264,149.8667,5
5195.5,K-1,Nome Fm,48.5428,27.7771,2.6424,65.1004,121.3159,5
5196,K-1,Nome Fm,49.0435,26.9579,2.6791,60.3777,113.4838,5
5196.5,K-1,Nome Fm,49.9734,23.6584,2.6656,61.4758,119.7565,5
5197,K-1,Nome Fm,51.088,20.6619,2.6627,75.2877,153.0254,5
5197.5,K-1,Nome Fm,51.088,15.4578,2.6734,79.8256,151.5562,5
5198,K-1,Nome Fm,51.088,10.2538,2.684,72.9353,131.6929,5
5198.5,K-1,Nome Fm,51.088,16.4787,2.6646,72.941,132.6405,5
5199,K-1,Nome Fm,51.088,22.0004,2.6648,60.4378,112.3296,5
5199.5,K-1,Nome Fm,51.088,23.5139,2.6851,58.7967,107.4478,5
5200,K-1,Nome Fm,51.088,24.6959,2.672,71.2413,128.3653,5
5200.5,K-1,Nome Fm,51.088,27.0272,2.6657,70.9936,128.7163,5
5201,K-1,Nome Fm,51.088,29.4165,2.6595,71.3928,129.7343,5
5201.5,K-1,Nome Fm,51.088,29.2556,2.6463,72.7016,132.7421,5
5202,K-1,Nome Fm,51.088,26.2873,2.6652,73.0629,135.8763,5
5202.5,K-1,Nome Fm,51.088,23.5401,2.6653,78.3876,150.7754,5
5203,K-1,Nome Fm,51.088,18.7555,2.6886,80.6322,156.2266,5
5203.5,K-1,Nome Fm,-999.25,18.558,2.6696,76.4982,142.3263,5
5204,K-1,Nome Fm,-999.25,20.0079,2.6658,72.7299,131.8566,5
5204.5,K-1,Nome Fm,-999.25,21.6459,2.6586,67.1296,120.3999,5
5205,K-1,Nome Fm,-999.25,23.8795,2.6658,67.2446,119.4996,5
5205.5,K-1,Nome Fm,-999.25,23.8061,2.6634,70.3488,124.2788,5
5206,K-1,Nome Fm,-999.25,14.7354,2.6958,72.3607,131.6919,5
5206.5,K-1,Nome Fm,-999.25,19.9292,2.6702,74.6223,138.3718,5
5207,K-1,Nome Fm,-999.25,31.6558,2.6519,73.0822,135.1471,5
5207.5,K-1,Nome Fm,-999.25,29.2237,2.6571,61.3153,115.6247,5
5208,K-1,Nome Fm,-999.25,26.7916,2.6623,67.1482,149.377,5
5208.5,K-1,Nome Fm,-999.25,22.3447,2.6818,81.1492,159.3877,5
5209,K-1,Nome Fm,-999.25,13.7367,2.7069,78.4327,150.9723,5
5209.5,K-1,Nome Fm,-999.25,26.9713,2.681,78.5282,147.9376,5
5210,K-1,Nome Fm,-999.25,22.1181,2.6812,65.337,129.056,5
5210.5,K-1,Nome Fm,-999.25,23.2377,2.6861,72.1291,141.4771,5
5211,K-1,Nome Fm,-999.25,31.9796,2.6811,71.4453,133.6799,5
5211.5,K-1,Nome Fm,-999.25,30.8118,2.6734,69.3682,130.4506,5
5212,K-1,Nome Fm,-999.25,31.0699,2.6587,80.3801,158.9687,5
5212.5,K-1,Nome Fm,-999.25,28.9617,2.6749,79.2036,153.8725,5
5213,K-1,Nome Fm,-999.25,26.6768,2.6648,81.91,159.6727,5
5213.5,K-1,Nome Fm,-999.25,24.8625,2.6549,78.8742,149.1385,5
5214,K-1,Nome Fm,-999.25,27.9272,2.6802,74.7209,138.1363,5
5214.5,K-1,Nome Fm,-999.25,27.3736,2.6438,72.7103,133.2639,5
5215,K-1,Nome Fm,-999.25,28.9556,2.6596,76.05,141.0424,5
5215.5,K-1,Nome Fm,-999.25,29.9038,2.655,75.3033,139.7467,5
5216,K-1,Nome Fm,-999.25,25.7665,2.6627,78.9981,149.0268,5
5216.5,K-1,Nome Fm,-999.25,23.3042,2.6762,79.2507,148.3941,5
5217,K-1,Nome Fm,-999.25,22.9718,2.6649,73.9122,134.8121,5
5217.5,K-1,Nome Fm,-999.25,23.2572,2.6623,71.0162,127.9917,5
5218,K-1,Nome Fm,-999.25,21.8857,2.687,70.4883,125.7756,5
5218.5,K-1,Nome Fm,-999.25,23.3388,2.6713,70.5152,126.9869,5
5219,K-1,Nome Fm,-999.25,21.1039,2.6772,66.0066,122.9325,5
5219.5,K-1,Nome Fm,-999.25,21.5064,2.6782,68.2617,125.2915,5
5220,K-1,Nome Fm,-999.25,30.2649,2.6453,68.6404,125.3631,5
5220.5,K-1,Nome Fm,-999.25,30.9079,2.6462,71.9219,136.1149,5
5221,K-1,Nome Fm,-999.25,28.7067,2.6389,81.7741,159.39,5
5221.5,K-1,Nome Fm,-999.25,28.5691,2.6604,79.3857,150.4118,5
5222,K-1,Nome Fm,-999.25,28.0461,2.6745,77.593,144.939,5
5222.5,K-1,Nome Fm,-999.25,29.1072,2.6832,76.5334,142.5799,5
5223,K-1,Nome Fm,-999.25,28.9948,2.6738,77.3917,145.2272,5
5223.5,K-1,Nome Fm,-999.25,26.7763,2.6703,78.9417,150.2248,5
5224,K-1,Nome Fm,-999.25,30.3391,2.658,74.8224,142.4971,5
5224.5,K-1,Nome Fm,-999.25,30.4612,2.6671,78.6659,150.0601,5
5225,K-1,Nome Fm,-999.25,31.0614,2.6706,78.5039,149.6407,5
5225.5,K-1,Nome Fm,-999.25,30.1246,2.6916,78.7744,150.5819,5
5226,K-1,Nome Fm,-999.25,25.8398,2.6875,79.0641,151.1451,5
5226.5,K-1,Nome Fm,-999.25,24.9343,2.6592,75.4094,141.1541,5
5227,K-1,Nome Fm,-999.25,29.1792,2.6563,72.0883,135.5606,5
5227.5,K-1,Nome Fm,-999.25,30.8339,2.6452,76.2895,146.1022,5
5228,K-1,Nome Fm,-999.25,29.6917,2.6644,79.8589,154.1802,5
5228.5,K-1,Nome Fm,-999.25,28.341,2.6601,78.7508,151.152,5
5229,K-1,Nome Fm,-999.25,27.9717,2.672,76.6756,144.6519,5
5229.5,K-1,Nome Fm,-999.25,31.3476,2.6582,76.8201,146.0808,5
5230,K-1,Nome Fm,-999.25,31.987,2.6796,78.9903,152.9867,5
5230.5,K-1,Nome Fm,-999.25,30.8208,2.6804,79.7304,154.0362,5
5231,K-1,Nome Fm,-999.25,32.32,2.6694,79.0199,153.2315,5
5231.5,K-1,Nome Fm,-999.25,32.4637,2.6452,80.5207,156.3775,5
5232,K-1,Nome Fm,-999.25,31.9721,2.6627,81.824,159.3149,5
5232.5,K-1,Nome Fm,-999.25,24.0186,2.6763,82.316,160.05,5
5233,K-1,Nome Fm,-999.25,8.9927,2.7133,70.6856,129.3492,5
5233.5,K-1,Nome Fm,-999.25,6.0492,2.7096,53.5795,99.8248,5
5234,K-1,Nome Fm,-999.25,6.5972,2.7026,54.3321,99.871,5
5234.5,K-1,Nome Fm,-999.25,8.5039,2.6974,53.6467,101.4284,5
5235,K-1,Nome Fm,-999.25,13.8449,2.691,57.1323,111.9078,5
5235.5,K-1,Nome Fm,-999.25,7.7102,2.7119,60.9044,111.7056,5
5236,K-1,Nome Fm,-999.25,11.858,2.675,54.5935,101.1287,5
5236.5,K-1,Nome Fm,-999.25,27.2398,2.6537,61.3414,114.0674,5
5237,K-1,Nome Fm,-999.25,29.5702,2.6561,78.6285,155.7148,5
5237.5,K-1,Nome Fm,-999.25,31.9005,2.6585,81.1323,162.8257,5
5238,K-1,Nome Fm,-999.25,31.5954,2.6592,81.407,160.6588,5
5238.5,K-1,Nome Fm,-999.25,29.6817,2.6665,78.3148,151.9948,5
5239,K-1,Nome Fm,-999.25,31.31,2.6667,79.3885,154.117,5
5239.5,K-1,Nome Fm,-999.25,31.3982,2.6555,80.4577,156.5689,5
5240,K-1,Nome Fm,-999.25,31.5558,2.6531,80.7444,157.7861,5
5240.5,K-1,Nome Fm,-999.25,31.4138,2.6634,80.5768,156.438,5
5241,K-1,Nome Fm,-999.25,30.681,2.6565,80.5167,156.7029,5
5241.5,K-1,Nome Fm,-999.25,29.5635,2.6671,80.007,154.2303,5
5242,K-1,Nome Fm,-999.25,28.0489,2.6639,76.5548,145.5175,5
5242.5,K-1,Nome Fm,-999.25,26.0053,2.6711,75.2662,142.2812,5
5243,K-1,Nome Fm,-999.25,26.9406,2.6641,76.9826,146.3934,5
5243.5,K-1,Nome Fm,-999.25,27.8748,2.6773,76.2088,145.116,5
5244,K-1,Nome Fm,-999.25,27.7151,2.6621,76.4442,145.2222,5
5244.5,K-1,Nome Fm,-999.25,27.1345,2.6668,77.2556,146.7081,5
5245,K-1,Nome Fm,-999.25,27.6255,2.669,77.6192,147.9535,5
5245.5,K-1,Nome Fm,-999.25,24.0528,2.6601,76.3854,145.0508,5
5246,K-1,Nome Fm,-999.25,14.389,2.7097,65.5623,121.0238,5
5246.5,K-1,Nome Fm,-999.25,9.321,2.7134,57.1218,107.4161,5
5247,K-1,Nome Fm,-999.25,10.082,2.6924,57.5827,106.463,5
5247.5,K-1,Nome Fm,-999.25,11.5383,2.7087,59.3347,110.0313,5
5248,K-1,Nome Fm,-999.25,14.3826,2.6932,60.6094,115.0442,5
5248.5,K-1,Nome Fm,-999.25,26.6399,2.6415,71.7653,137.4249,5
5249,K-1,Nome Fm,-999.25,31.5199,2.656,81.573,162.9575,5
5249.5,K-1,Nome Fm,-999.25,31.5416,2.6594,81.9095,163.3255,5
5250,K-1,Nome Fm,-999.25,32.2556,2.6378,83.5182,165.4398,5
5250.5,K-1,Nome Fm,-999.25,32.1413,2.6402,82.6848,163.7366,5
5251,K-1,Nome Fm,-999.25,31.2379,2.6337,82.2937,161.7564,5
5251.5,K-1,Nome Fm,-999.25,29.6374,2.6405,80.3098,156.5519,5
5252,K-1,Nome Fm,-999.25,26.9217,2.6651,79.4091,153.4857,5
5252.5,K-1,Nome Fm,-999.25,23.9121,2.6748,77.3426,145.8062,5
5253,K-1,Nome Fm,-999.25,25.8907,2.6573,73.0809,136.4597,5
5253.5,K-1,Nome Fm,-999.25,30.6155,2.652,81.1696,162.2773,5
5254,K-1,Nome Fm,-999.25,30.95,2.6459,82.3081,161.5968,5
5254.5,K-1,Nome Fm,-999.25,29.5229,2.6461,81.3133,157.8642,5
5255,K-1,Nome Fm,-999.25,24.8471,2.6495,80.9175,155.0683,5
5255.5,K-1,Nome Fm,-999.25,18.1106,2.6774,70.5176,131.196,5
5256,K-1,Nome Fm,-999.25,16.8835,2.6984,65.195,120.3028,5
5256.5,K-1,Nome Fm,-999.25,15.6564,2.7195,64.7253,119.053,5
5257,K-1,Nome Fm,-999.25,14.7545,2.7157,63.3018,116.9957,5
5257.5,K-1,Nome Fm,-999.25,13.1043,2.7025,62.3214,115.3717,5
5258,K-1,Nome Fm,-999.25,12.0712,2.6671,57.5127,108.3349,5
5258.5,K-1,Nome Fm,-999.25,21.6437,2.6228,70.1167,150.8273,5
5259,K-1,Nome Fm,-999.25,32.2816,2.6434,83.5655,169.2938,5
5259.5,K-1,Nome Fm,-999.25,32.7919,2.6383,85.372,168.9992,5
5260,K-1,Nome Fm,-999.25,28.4755,2.6401,78.385,155.9772,5
5260.5,K-1,Nome Fm,-999.25,11.101,2.7059,56.795,106.3444,5
5261,K-1,Nome Fm,-999.25,7.6439,2.7071,55.2919,103.3928,5
5261.5,K-1,Nome Fm,-999.25,7.2005,2.7052,54.3878,102.44,5
5262,K-1,Nome Fm,-999.25,7.126,2.6889,54.5077,102.837,5
5262.5,K-1,Nome Fm,-999.25,7.6771,2.7002,53.2304,100.802,5
5263,K-1,Nome Fm,-999.25,4.9193,2.7165,52.6096,97.9869,5
5263.5,K-1,Nome Fm,-999.25,2.9031,2.7129,50.9713,96.3821,5
5264,K-1,Nome Fm,-999.25,2.3743,2.7318,50.6828,96.3576,5
5264.5,K-1,Nome Fm,-999.25,2.0853,2.6674,50.2901,95.5894,5
5265,K-1,Nome Fm,-999.25,2.6735,2.6859,50.4517,95.5824,5
5265.5,K-1,Nome Fm,-999.25,2.5318,2.6736,50.3575,95.9896,5
5266,K-1,Nome Fm,-999.25,2.3909,2.6638,50.765,96.7625,5
5266.5,K-1,Nome Fm,-999.25,3.7737,2.6732,52.3701,98.5809,5
5267,K-1,Nome Fm,-999.25,5.3584,2.6695,53.9943,101.3055,5
5267.5,K-1,Nome Fm,-999.25,5.0611,2.6826,55.2235,104.7732,5
5268,K-1,Nome Fm,-999.25,5.058,2.6965,54.4024,102.2824,5
5268.5,K-1,Nome Fm,-999.25,5.0302,2.6816,55.0043,104.4598,5
5269,K-1,Nome Fm,-999.25,5.3602,2.6895,54.7388,103.4722,5
5269.5,K-1,Nome Fm,-999.25,3.4459,2.6968,56.2563,106.2432,5
5270,K-1,Nome Fm,-999.25,3.6939,2.6784,52.5015,100.2853,5
5270.5,K-1,Nome Fm,-999.25,5.4328,2.686,50.8045,98.5203,5
5271,K-1,Nome Fm,-999.25,5.3511,2.6948,52.759,100.8897,5
5271.5,K-1,Nome Fm,-999.25,5.0263,2.6758,54.0391,103.4082,5
5272,K-1,Nome Fm,-999.25,5.8998,2.6985,54.2355,101.7859,5
5272.5,K-1,Nome Fm,-999.25,7.9784,2.6864,54.5353,104.8997,5
5273,K-1,Nome Fm,-999.25,11.0986,2.6792,57.2419,110.1557,5
5273.5,K-1,Nome Fm,-999.25,11.1417,2.7083,62.6933,116.5305,5
5274,K-1,Nome Fm,-999.25,10.5528,2.7045,60.855,114.0008,5
5274.5,K-1,Nome Fm,-999.25,9.3703,2.6884,61.1256,116.5835,5
5275,K-1,Nome Fm,-999.25,9.4334,2.7021,59.2777,113.3357,5
5275.5,K-1,Nome Fm,-999.25,9.0809,2.6913,59.328,112.8565,5
5276,K-1,Nome Fm,-999.25,8.5936,2.7036,60.604,116.1502,5
5276.5,K-1,Nome Fm,-999.25,6.782,2.6937,55.9156,107.7115,5
5277,K-1,Nome Fm,-999.25,10.7683,2.6807,59.9474,114.6502,5
5277.5,K-1,Nome Fm,-999.25,9.7842,2.6854,62.3955,117.8991,5
5278,K-1,Nome Fm,-999.25,7.257,2.6821,57.5651,109.8538,5
5278.5,K-1,Nome Fm,-999.25,7.5559,2.6967,57.0056,106.9184,5
